,Statistic Label,Month,Meteorological Weather Station,UNIT,VALUE,New_Date
4304,Average Maximum Temperature,1981M11,Shannon Airport,Degrees C,11.9,1981-11
4305,Average Maximum Temperature,1981M12,Belmullet,Degrees C,6.4,1981-12
4306,Average Maximum Temperature,1981M12,Birr,Degrees C,5.6,1981-12
4307,Average Maximum Temperature,1981M12,Valentia Observatory,Degrees C,8.7,1981-12
4308,Average Maximum Temperature,1981M12,Casement,Degrees C,5.4,1981-12
4309,Average Maximum Temperature,1981M12,Claremorris,Degrees C,4.9,1981-12
4310,Average Maximum Temperature,1981M12,Clones,Degrees C,4.4,1981-12
4311,Average Maximum Temperature,1981M12,Cork Airport,Degrees C,6.7,1981-12
4312,Average Maximum Temperature,1981M12,Dublin Airport,Degrees C,5.5,1981-12
4313,Average Maximum Temperature,1981M12,Galway,Degrees C,6.0,1981-12
4314,Average Maximum Temperature,1981M12,Kilkenny,Degrees C,5.9,1981-12
4315,Average Maximum Temperature,1981M12,Malin Head,Degrees C,5.8,1981-12
4316,Average Maximum Temperature,1981M12,Mullingar,Degrees C,4.5,1981-12
4317,Average Maximum Temperature,1981M12,Roches Point,Degrees C,7.6,1981-12
4318,Average Maximum Temperature,1981M12,Rosslare,Degrees C,7.3,1981-12
4319,Average Maximum Temperature,1981M12,Shannon Airport,Degrees C,6.7,1981-12
4320,Average Maximum Temperature,1982M01,Belmullet,Degrees C,7.7,1982-01
4321,Average Maximum Temperature,1982M01,Birr,Degrees C,7.2,1982-01
4322,Average Maximum Temperature,1982M01,Valentia Observatory,Degrees C,9.3,1982-01
4323,Average Maximum Temperature,1982M01,Casement,Degrees C,7.3,1982-01
4324,Average Maximum Temperature,1982M01,Claremorris,Degrees C,6.8,1982-01
4325,Average Maximum Temperature,1982M01,Clones,Degrees C,6.5,1982-01
4326,Average Maximum Temperature,1982M01,Cork Airport,Degrees C,8.1,1982-01
4327,Average Maximum Temperature,1982M01,Dublin Airport,Degrees C,7.5,1982-01
4328,Average Maximum Temperature,1982M01,Galway,Degrees C,7.1,1982-01
4329,Average Maximum Temperature,1982M01,Kilkenny,Degrees C,7.7,1982-01
4330,Average Maximum Temperature,1982M01,Malin Head,Degrees C,7.1,1982-01
4331,Average Maximum Temperature,1982M01,Mullingar,Degrees C,6.5,1982-01
4332,Average Maximum Temperature,1982M01,Roches Point,Degrees C,8.6,1982-01
4333,Average Maximum Temperature,1982M01,Rosslare,Degrees C,8.3,1982-01
4334,Average Maximum Temperature,1982M01,Shannon Airport,Degrees C,7.9,1982-01
4335,Average Maximum Temperature,1982M02,Belmullet,Degrees C,9.5,1982-02
4336,Average Maximum Temperature,1982M02,Birr,Degrees C,9.6,1982-02
4337,Average Maximum Temperature,1982M02,Valentia Observatory,Degrees C,10.7,1982-02
4338,Average Maximum Temperature,1982M02,Casement,Degrees C,9.5,1982-02
4339,Average Maximum Temperature,1982M02,Claremorris,Degrees C,9.1,1982-02
4340,Average Maximum Temperature,1982M02,Clones,Degrees C,8.6,1982-02
4341,Average Maximum Temperature,1982M02,Cork Airport,Degrees C,9.4,1982-02
4342,Average Maximum Temperature,1982M02,Dublin Airport,Degrees C,9.3,1982-02
4343,Average Maximum Temperature,1982M02,Galway,Degrees C,9.6,1982-02
4344,Average Maximum Temperature,1982M02,Kilkenny,Degrees C,9.8,1982-02
4345,Average Maximum Temperature,1982M02,Malin Head,Degrees C,8.5,1982-02
4346,Average Maximum Temperature,1982M02,Mullingar,Degrees C,8.6,1982-02
4347,Average Maximum Temperature,1982M02,Roches Point,Degrees C,9.8,1982-02
4348,Average Maximum Temperature,1982M02,Rosslare,Degrees C,9.2,1982-02
4349,Average Maximum Temperature,1982M02,Shannon Airport,Degrees C,10.0,1982-02
4350,Average Maximum Temperature,1982M03,Belmullet,Degrees C,9.9,1982-03
4351,Average Maximum Temperature,1982M03,Birr,Degrees C,10.4,1982-03
4352,Average Maximum Temperature,1982M03,Valentia Observatory,Degrees C,10.7,1982-03
4353,Average Maximum Temperature,1982M03,Casement,Degrees C,10.1,1982-03
4354,Average Maximum Temperature,1982M03,Claremorris,Degrees C,10.0,1982-03
4355,Average Maximum Temperature,1982M03,Clones,Degrees C,9.9,1982-03
4356,Average Maximum Temperature,1982M03,Cork Airport,Degrees C,9.9,1982-03
4357,Average Maximum Temperature,1982M03,Dublin Airport,Degrees C,10.3,1982-03
4358,Average Maximum Temperature,1982M03,Galway,Degrees C,10.3,1982-03
4359,Average Maximum Temperature,1982M03,Kilkenny,Degrees C,10.5,1982-03
4360,Average Maximum Temperature,1982M03,Malin Head,Degrees C,8.9,1982-03
4361,Average Maximum Temperature,1982M03,Mullingar,Degrees C,10.0,1982-03
4362,Average Maximum Temperature,1982M03,Roches Point,Degrees C,10.2,1982-03
4363,Average Maximum Temperature,1982M03,Rosslare,Degrees C,10.0,1982-03
4364,Average Maximum Temperature,1982M03,Shannon Airport,Degrees C,10.7,1982-03
4365,Average Maximum Temperature,1982M04,Belmullet,Degrees C,12.7,1982-04
4366,Average Maximum Temperature,1982M04,Birr,Degrees C,13.6,1982-04
4367,Average Maximum Temperature,1982M04,Valentia Observatory,Degrees C,13.4,1982-04
4368,Average Maximum Temperature,1982M04,Casement,Degrees C,13.3,1982-04
4369,Average Maximum Temperature,1982M04,Claremorris,Degrees C,13.2,1982-04
4370,Average Maximum Temperature,1982M04,Clones,Degrees C,13.1,1982-04
4371,Average Maximum Temperature,1982M04,Cork Airport,Degrees C,12.7,1982-04
4372,Average Maximum Temperature,1982M04,Dublin Airport,Degrees C,12.9,1982-04
4373,Average Maximum Temperature,1982M04,Galway,Degrees C,13.2,1982-04
4374,Average Maximum Temperature,1982M04,Kilkenny,Degrees C,13.6,1982-04
4375,Average Maximum Temperature,1982M04,Malin Head,Degrees C,10.9,1982-04
4376,Average Maximum Temperature,1982M04,Mullingar,Degrees C,13.0,1982-04
4377,Average Maximum Temperature,1982M04,Roches Point,Degrees C,12.2,1982-04
4378,Average Maximum Temperature,1982M04,Rosslare,Degrees C,11.8,1982-04
4379,Average Maximum Temperature,1982M04,Shannon Airport,Degrees C,13.8,1982-04
4380,Average Maximum Temperature,1982M05,Belmullet,Degrees C,14.1,1982-05
4381,Average Maximum Temperature,1982M05,Birr,Degrees C,15.3,1982-05
4382,Average Maximum Temperature,1982M05,Valentia Observatory,Degrees C,14.5,1982-05
4383,Average Maximum Temperature,1982M05,Casement,Degrees C,15.3,1982-05
4384,Average Maximum Temperature,1982M05,Claremorris,Degrees C,14.8,1982-05
4385,Average Maximum Temperature,1982M05,Clones,Degrees C,14.8,1982-05
4386,Average Maximum Temperature,1982M05,Cork Airport,Degrees C,13.7,1982-05
4387,Average Maximum Temperature,1982M05,Dublin Airport,Degrees C,14.7,1982-05
4388,Average Maximum Temperature,1982M05,Galway,Degrees C,14.6,1982-05
4389,Average Maximum Temperature,1982M05,Kilkenny,Degrees C,15.0,1982-05
4390,Average Maximum Temperature,1982M05,Malin Head,Degrees C,14.0,1982-05
4391,Average Maximum Temperature,1982M05,Mullingar,Degrees C,14.7,1982-05
4392,Average Maximum Temperature,1982M05,Roches Point,Degrees C,13.5,1982-05
4393,Average Maximum Temperature,1982M05,Rosslare,Degrees C,13.5,1982-05
4394,Average Maximum Temperature,1982M05,Shannon Airport,Degrees C,15.6,1982-05
4395,Average Maximum Temperature,1982M06,Belmullet,Degrees C,17.6,1982-06
4396,Average Maximum Temperature,1982M06,Birr,Degrees C,18.3,1982-06
4397,Average Maximum Temperature,1982M06,Valentia Observatory,Degrees C,17.8,1982-06
4398,Average Maximum Temperature,1982M06,Casement,Degrees C,18.6,1982-06
4399,Average Maximum Temperature,1982M06,Claremorris,Degrees C,18.1,1982-06
4400,Average Maximum Temperature,1982M06,Clones,Degrees C,18.2,1982-06
4401,Average Maximum Temperature,1982M06,Cork Airport,Degrees C,16.5,1982-06
4402,Average Maximum Temperature,1982M06,Dublin Airport,Degrees C,17.7,1982-06
4403,Average Maximum Temperature,1982M06,Galway,Degrees C,18.2,1982-06
4404,Average Maximum Temperature,1982M06,Kilkenny,Degrees C,18.3,1982-06
4405,Average Maximum Temperature,1982M06,Malin Head,Degrees C,15.6,1982-06
4406,Average Maximum Temperature,1982M06,Mullingar,Degrees C,17.9,1982-06
4407,Average Maximum Temperature,1982M06,Roches Point,Degrees C,16.6,1982-06
4408,Average Maximum Temperature,1982M06,Rosslare,Degrees C,16.6,1982-06
4409,Average Maximum Temperature,1982M06,Shannon Airport,Degrees C,18.5,1982-06
4410,Average Maximum Temperature,1982M07,Belmullet,Degrees C,18.3,1982-07
4411,Average Maximum Temperature,1982M07,Birr,Degrees C,20.8,1982-07
4412,Average Maximum Temperature,1982M07,Valentia Observatory,Degrees C,19.6,1982-07
4413,Average Maximum Temperature,1982M07,Casement,Degrees C,20.1,1982-07
4414,Average Maximum Temperature,1982M07,Claremorris,Degrees C,20.4,1982-07
4415,Average Maximum Temperature,1982M07,Clones,Degrees C,20.2,1982-07
4416,Average Maximum Temperature,1982M07,Cork Airport,Degrees C,19.1,1982-07
4417,Average Maximum Temperature,1982M07,Dublin Airport,Degrees C,19.5,1982-07
4418,Average Maximum Temperature,1982M07,Galway,Degrees C,20.3,1982-07
4419,Average Maximum Temperature,1982M07,Kilkenny,Degrees C,20.9,1982-07
4420,Average Maximum Temperature,1982M07,Malin Head,Degrees C,16.6,1982-07
4421,Average Maximum Temperature,1982M07,Mullingar,Degrees C,20.1,1982-07
4422,Average Maximum Temperature,1982M07,Roches Point,Degrees C,18.5,1982-07
4423,Average Maximum Temperature,1982M07,Rosslare,Degrees C,17.5,1982-07
4424,Average Maximum Temperature,1982M07,Shannon Airport,Degrees C,21.0,1982-07
4425,Average Maximum Temperature,1982M08,Belmullet,Degrees C,17.1,1982-08
4426,Average Maximum Temperature,1982M08,Birr,Degrees C,18.7,1982-08
4427,Average Maximum Temperature,1982M08,Valentia Observatory,Degrees C,17.9,1982-08
4428,Average Maximum Temperature,1982M08,Casement,Degrees C,19.0,1982-08
4429,Average Maximum Temperature,1982M08,Claremorris,Degrees C,18.2,1982-08
4430,Average Maximum Temperature,1982M08,Clones,Degrees C,18.3,1982-08
4431,Average Maximum Temperature,1982M08,Cork Airport,Degrees C,18.2,1982-08
4432,Average Maximum Temperature,1982M08,Dublin Airport,Degrees C,18.9,1982-08
4433,Average Maximum Temperature,1982M08,Galway,Degrees C,18.1,1982-08
4434,Average Maximum Temperature,1982M08,Kilkenny,Degrees C,19.8,1982-08
4435,Average Maximum Temperature,1982M08,Malin Head,Degrees C,16.3,1982-08
4436,Average Maximum Temperature,1982M08,Mullingar,Degrees C,18.1,1982-08
4437,Average Maximum Temperature,1982M08,Roches Point,Degrees C,18.5,1982-08
4438,Average Maximum Temperature,1982M08,Rosslare,Degrees C,18.4,1982-08
4439,Average Maximum Temperature,1982M08,Shannon Airport,Degrees C,18.9,1982-08
4440,Average Maximum Temperature,1982M09,Belmullet,Degrees C,15.3,1982-09
4441,Average Maximum Temperature,1982M09,Birr,Degrees C,16.5,1982-09
4442,Average Maximum Temperature,1982M09,Valentia Observatory,Degrees C,16.1,1982-09
4443,Average Maximum Temperature,1982M09,Casement,Degrees C,17.2,1982-09
4444,Average Maximum Temperature,1982M09,Claremorris,Degrees C,15.9,1982-09
4445,Average Maximum Temperature,1982M09,Clones,Degrees C,16.1,1982-09
4446,Average Maximum Temperature,1982M09,Cork Airport,Degrees C,16.2,1982-09
4447,Average Maximum Temperature,1982M09,Dublin Airport,Degrees C,17.0,1982-09
4448,Average Maximum Temperature,1982M09,Galway,Degrees C,15.9,1982-09
4449,Average Maximum Temperature,1982M09,Kilkenny,Degrees C,17.4,1982-09
4450,Average Maximum Temperature,1982M09,Malin Head,Degrees C,15.2,1982-09
4451,Average Maximum Temperature,1982M09,Mullingar,Degrees C,16.2,1982-09
4452,Average Maximum Temperature,1982M09,Roches Point,Degrees C,16.4,1982-09
4453,Average Maximum Temperature,1982M09,Rosslare,Degrees C,16.7,1982-09
4454,Average Maximum Temperature,1982M09,Shannon Airport,Degrees C,16.8,1982-09
4455,Average Maximum Temperature,1982M10,Belmullet,Degrees C,13.0,1982-10
4456,Average Maximum Temperature,1982M10,Birr,Degrees C,13.2,1982-10
4457,Average Maximum Temperature,1982M10,Valentia Observatory,Degrees C,13.6,1982-10
4458,Average Maximum Temperature,1982M10,Casement,Degrees C,13.4,1982-10
4459,Average Maximum Temperature,1982M10,Claremorris,Degrees C,12.8,1982-10
4460,Average Maximum Temperature,1982M10,Clones,Degrees C,12.9,1982-10
4461,Average Maximum Temperature,1982M10,Cork Airport,Degrees C,12.7,1982-10
4462,Average Maximum Temperature,1982M10,Dublin Airport,Degrees C,13.5,1982-10
4463,Average Maximum Temperature,1982M10,Galway,Degrees C,13.2,1982-10
4464,Average Maximum Temperature,1982M10,Kilkenny,Degrees C,13.5,1982-10
4465,Average Maximum Temperature,1982M10,Malin Head,Degrees C,12.9,1982-10
4466,Average Maximum Temperature,1982M10,Mullingar,Degrees C,12.8,1982-10
4467,Average Maximum Temperature,1982M10,Roches Point,Degrees C,13.2,1982-10
4468,Average Maximum Temperature,1982M10,Rosslare,Degrees C,13.5,1982-10
4469,Average Maximum Temperature,1982M10,Shannon Airport,Degrees C,13.7,1982-10
4470,Average Maximum Temperature,1982M11,Belmullet,Degrees C,10.2,1982-11
4471,Average Maximum Temperature,1982M11,Birr,Degrees C,9.9,1982-11
4472,Average Maximum Temperature,1982M11,Valentia Observatory,Degrees C,11.0,1982-11
4473,Average Maximum Temperature,1982M11,Casement,Degrees C,9.9,1982-11
4474,Average Maximum Temperature,1982M11,Claremorris,Degrees C,9.5,1982-11
4475,Average Maximum Temperature,1982M11,Clones,Degrees C,9.0,1982-11
4476,Average Maximum Temperature,1982M11,Cork Airport,Degrees C,9.8,1982-11
4477,Average Maximum Temperature,1982M11,Dublin Airport,Degrees C,10.0,1982-11
4478,Average Maximum Temperature,1982M11,Galway,Degrees C,10.0,1982-11
4479,Average Maximum Temperature,1982M11,Kilkenny,Degrees C,10.2,1982-11
4480,Average Maximum Temperature,1982M11,Malin Head,Degrees C,9.9,1982-11
4481,Average Maximum Temperature,1982M11,Mullingar,Degrees C,9.2,1982-11
4482,Average Maximum Temperature,1982M11,Roches Point,Degrees C,10.6,1982-11
4483,Average Maximum Temperature,1982M11,Rosslare,Degrees C,10.9,1982-11
4484,Average Maximum Temperature,1982M11,Shannon Airport,Degrees C,10.3,1982-11
4485,Average Maximum Temperature,1982M12,Belmullet,Degrees C,8.7,1982-12
4486,Average Maximum Temperature,1982M12,Birr,Degrees C,7.7,1982-12
4487,Average Maximum Temperature,1982M12,Valentia Observatory,Degrees C,9.8,1982-12
4488,Average Maximum Temperature,1982M12,Casement,Degrees C,7.7,1982-12
4489,Average Maximum Temperature,1982M12,Claremorris,Degrees C,7.3,1982-12
4490,Average Maximum Temperature,1982M12,Clones,Degrees C,6.9,1982-12
4491,Average Maximum Temperature,1982M12,Cork Airport,Degrees C,8.1,1982-12
4492,Average Maximum Temperature,1982M12,Dublin Airport,Degrees C,7.8,1982-12
4493,Average Maximum Temperature,1982M12,Galway,Degrees C,8.0,1982-12
4494,Average Maximum Temperature,1982M12,Kilkenny,Degrees C,7.9,1982-12
4495,Average Maximum Temperature,1982M12,Malin Head,Degrees C,7.9,1982-12
4496,Average Maximum Temperature,1982M12,Mullingar,Degrees C,7.0,1982-12
4497,Average Maximum Temperature,1982M12,Roches Point,Degrees C,8.9,1982-12
4498,Average Maximum Temperature,1982M12,Rosslare,Degrees C,8.7,1982-12
4499,Average Maximum Temperature,1982M12,Shannon Airport,Degrees C,8.4,1982-12
4500,Average Maximum Temperature,1983M01,Belmullet,Degrees C,9.6,1983-01
4501,Average Maximum Temperature,1983M01,Birr,Degrees C,9.6,1983-01
4502,Average Maximum Temperature,1983M01,Valentia Observatory,Degrees C,10.7,1983-01
4503,Average Maximum Temperature,1983M01,Casement,Degrees C,9.3,1983-01
4504,Average Maximum Temperature,1983M01,Claremorris,Degrees C,9.0,1983-01
4505,Average Maximum Temperature,1983M01,Clones,Degrees C,8.7,1983-01
4506,Average Maximum Temperature,1983M01,Cork Airport,Degrees C,9.2,1983-01
4507,Average Maximum Temperature,1983M01,Dublin Airport,Degrees C,9.5,1983-01
4508,Average Maximum Temperature,1983M01,Galway,Degrees C,9.5,1983-01
4509,Average Maximum Temperature,1983M01,Kilkenny,Degrees C,9.8,1983-01
4510,Average Maximum Temperature,1983M01,Malin Head,Degrees C,8.9,1983-01
4511,Average Maximum Temperature,1983M01,Mullingar,Degrees C,8.8,1983-01
4512,Average Maximum Temperature,1983M01,Roches Point,Degrees C,9.9,1983-01
4513,Average Maximum Temperature,1983M01,Rosslare,Degrees C,9.6,1983-01
4514,Average Maximum Temperature,1983M01,Shannon Airport,Degrees C,10.1,1983-01
4515,Average Maximum Temperature,1983M02,Belmullet,Degrees C,7.5,1983-02
4516,Average Maximum Temperature,1983M02,Birr,Degrees C,5.9,1983-02
4517,Average Maximum Temperature,1983M02,Valentia Observatory,Degrees C,8.0,1983-02
4518,Average Maximum Temperature,1983M02,Casement,Degrees C,5.8,1983-02
4519,Average Maximum Temperature,1983M02,Claremorris,Degrees C,6.1,1983-02
4520,Average Maximum Temperature,1983M02,Clones,Degrees C,6.1,1983-02
4521,Average Maximum Temperature,1983M02,Cork Airport,Degrees C,5.9,1983-02
4522,Average Maximum Temperature,1983M02,Dublin Airport,Degrees C,5.8,1983-02
4523,Average Maximum Temperature,1983M02,Galway,Degrees C,6.6,1983-02
4524,Average Maximum Temperature,1983M02,Kilkenny,Degrees C,5.8,1983-02
4525,Average Maximum Temperature,1983M02,Malin Head,Degrees C,6.8,1983-02
4526,Average Maximum Temperature,1983M02,Mullingar,Degrees C,5.7,1983-02
4527,Average Maximum Temperature,1983M02,Roches Point,Degrees C,6.6,1983-02
4528,Average Maximum Temperature,1983M02,Rosslare,Degrees C,6.3,1983-02
4529,Average Maximum Temperature,1983M02,Shannon Airport,Degrees C,6.6,1983-02
4530,Average Maximum Temperature,1983M03,Belmullet,Degrees C,10.1,1983-03
4531,Average Maximum Temperature,1983M03,Birr,Degrees C,10.4,1983-03
4532,Average Maximum Temperature,1983M03,Valentia Observatory,Degrees C,10.8,1983-03
4533,Average Maximum Temperature,1983M03,Casement,Degrees C,10.3,1983-03
4534,Average Maximum Temperature,1983M03,Claremorris,Degrees C,10.3,1983-03
4535,Average Maximum Temperature,1983M03,Clones,Degrees C,9.9,1983-03
4536,Average Maximum Temperature,1983M03,Cork Airport,Degrees C,9.8,1983-03
4537,Average Maximum Temperature,1983M03,Dublin Airport,Degrees C,10.3,1983-03
4538,Average Maximum Temperature,1983M03,Galway,Degrees C,10.2,1983-03
4539,Average Maximum Temperature,1983M03,Kilkenny,Degrees C,10.8,1983-03
4540,Average Maximum Temperature,1983M03,Malin Head,Degrees C,9.2,1983-03
4541,Average Maximum Temperature,1983M03,Mullingar,Degrees C,10.0,1983-03
4542,Average Maximum Temperature,1983M03,Roches Point,Degrees C,10.1,1983-03
4543,Average Maximum Temperature,1983M03,Rosslare,Degrees C,10.0,1983-03
4544,Average Maximum Temperature,1983M03,Shannon Airport,Degrees C,10.9,1983-03
4545,Average Maximum Temperature,1983M04,Belmullet,Degrees C,10.3,1983-04
4546,Average Maximum Temperature,1983M04,Birr,Degrees C,10.7,1983-04
4547,Average Maximum Temperature,1983M04,Valentia Observatory,Degrees C,10.6,1983-04
4548,Average Maximum Temperature,1983M04,Casement,Degrees C,10.3,1983-04
4549,Average Maximum Temperature,1983M04,Claremorris,Degrees C,10.5,1983-04
4550,Average Maximum Temperature,1983M04,Clones,Degrees C,10.2,1983-04
4551,Average Maximum Temperature,1983M04,Cork Airport,Degrees C,9.7,1983-04
4552,Average Maximum Temperature,1983M04,Dublin Airport,Degrees C,10.0,1983-04
4553,Average Maximum Temperature,1983M04,Galway,Degrees C,10.7,1983-04
4554,Average Maximum Temperature,1983M04,Kilkenny,Degrees C,10.9,1983-04
4555,Average Maximum Temperature,1983M04,Malin Head,Degrees C,8.8,1983-04
4556,Average Maximum Temperature,1983M04,Mullingar,Degrees C,10.1,1983-04
4557,Average Maximum Temperature,1983M04,Roches Point,Degrees C,10.1,1983-04
4558,Average Maximum Temperature,1983M04,Rosslare,Degrees C,9.9,1983-04
4559,Average Maximum Temperature,1983M04,Shannon Airport,Degrees C,10.8,1983-04
4560,Average Maximum Temperature,1983M05,Belmullet,Degrees C,13.1,1983-05
