,Statistic Label,Month,Meteorological Weather Station,UNIT,VALUE,New_Date
16000,Most Rainfall in a Day,1981M11,Malin head,Millimetres,11.9,1981-11
16001,Most Rainfall in a Day,1981M11,Mullingar,Millimetres,19.5,1981-11
16002,Most Rainfall in a Day,1981M11,Roches Point,Millimetres,13.3,1981-11
16003,Most Rainfall in a Day,1981M11,Rosslare,Millimetres,15.8,1981-11
16004,Most Rainfall in a Day,1981M11,Shannon airport,Millimetres,14.4,1981-11
16005,Most Rainfall in a Day,1981M12,Belmullet,Millimetres,12.2,1981-12
16006,Most Rainfall in a Day,1981M12,Birr,Millimetres,15.4,1981-12
16007,Most Rainfall in a Day,1981M12,Valentia Observatory,Millimetres,39.4,1981-12
16008,Most Rainfall in a Day,1981M12,Casement,Millimetres,15.7,1981-12
16009,Most Rainfall in a Day,1981M12,Claremorris,Millimetres,23.7,1981-12
16010,Most Rainfall in a Day,1981M12,Clones,Millimetres,16.0,1981-12
16011,Most Rainfall in a Day,1981M12,Cork airport,Millimetres,52.2,1981-12
16012,Most Rainfall in a Day,1981M12,Dublin airport,Millimetres,29.7,1981-12
16013,Most Rainfall in a Day,1981M12,Galway,Millimetres,16.2,1981-12
16014,Most Rainfall in a Day,1981M12,Kilkenny,Millimetres,33.0,1981-12
16015,Most Rainfall in a Day,1981M12,Malin head,Millimetres,15.8,1981-12
16016,Most Rainfall in a Day,1981M12,Mullingar,Millimetres,10.7,1981-12
16017,Most Rainfall in a Day,1981M12,Roches Point,Millimetres,28.0,1981-12
16018,Most Rainfall in a Day,1981M12,Rosslare,Millimetres,22.9,1981-12
16019,Most Rainfall in a Day,1981M12,Shannon airport,Millimetres,12.6,1981-12
16020,Most Rainfall in a Day,1982M01,Belmullet,Millimetres,16.1,1982-01
16021,Most Rainfall in a Day,1982M01,Birr,Millimetres,11.8,1982-01
16022,Most Rainfall in a Day,1982M01,Valentia Observatory,Millimetres,32.0,1982-01
16023,Most Rainfall in a Day,1982M01,Casement,Millimetres,12.5,1982-01
16024,Most Rainfall in a Day,1982M01,Claremorris,Millimetres,20.2,1982-01
16025,Most Rainfall in a Day,1982M01,Clones,Millimetres,15.0,1982-01
16026,Most Rainfall in a Day,1982M01,Cork airport,Millimetres,28.4,1982-01
16027,Most Rainfall in a Day,1982M01,Dublin airport,Millimetres,18.1,1982-01
16028,Most Rainfall in a Day,1982M01,Galway,Millimetres,19.9,1982-01
16029,Most Rainfall in a Day,1982M01,Kilkenny,Millimetres,9.8,1982-01
16030,Most Rainfall in a Day,1982M01,Malin head,Millimetres,29.9,1982-01
16031,Most Rainfall in a Day,1982M01,Mullingar,Millimetres,26.2,1982-01
16032,Most Rainfall in a Day,1982M01,Roches Point,Millimetres,20.8,1982-01
16033,Most Rainfall in a Day,1982M01,Rosslare,Millimetres,35.0,1982-01
16034,Most Rainfall in a Day,1982M01,Shannon airport,Millimetres,19.0,1982-01
16035,Most Rainfall in a Day,1982M02,Belmullet,Millimetres,16.2,1982-02
16036,Most Rainfall in a Day,1982M02,Birr,Millimetres,13.5,1982-02
16037,Most Rainfall in a Day,1982M02,Valentia Observatory,Millimetres,46.2,1982-02
16038,Most Rainfall in a Day,1982M02,Casement,Millimetres,5.5,1982-02
16039,Most Rainfall in a Day,1982M02,Claremorris,Millimetres,19.7,1982-02
16040,Most Rainfall in a Day,1982M02,Clones,Millimetres,16.5,1982-02
16041,Most Rainfall in a Day,1982M02,Cork airport,Millimetres,41.1,1982-02
16042,Most Rainfall in a Day,1982M02,Dublin airport,Millimetres,3.4,1982-02
16043,Most Rainfall in a Day,1982M02,Galway,Millimetres,12.1,1982-02
16044,Most Rainfall in a Day,1982M02,Kilkenny,Millimetres,12.2,1982-02
16045,Most Rainfall in a Day,1982M02,Malin head,Millimetres,9.1,1982-02
16046,Most Rainfall in a Day,1982M02,Mullingar,Millimetres,23.5,1982-02
16047,Most Rainfall in a Day,1982M02,Roches Point,Millimetres,21.4,1982-02
16048,Most Rainfall in a Day,1982M02,Rosslare,Millimetres,18.4,1982-02
16049,Most Rainfall in a Day,1982M02,Shannon airport,Millimetres,21.3,1982-02
16050,Most Rainfall in a Day,1982M03,Belmullet,Millimetres,20.9,1982-03
16051,Most Rainfall in a Day,1982M03,Birr,Millimetres,10.6,1982-03
16052,Most Rainfall in a Day,1982M03,Valentia Observatory,Millimetres,22.6,1982-03
16053,Most Rainfall in a Day,1982M03,Casement,Millimetres,9.4,1982-03
16054,Most Rainfall in a Day,1982M03,Claremorris,Millimetres,22.8,1982-03
16055,Most Rainfall in a Day,1982M03,Clones,Millimetres,20.5,1982-03
16056,Most Rainfall in a Day,1982M03,Cork airport,Millimetres,12.4,1982-03
16057,Most Rainfall in a Day,1982M03,Dublin airport,Millimetres,5.8,1982-03
16058,Most Rainfall in a Day,1982M03,Galway,Millimetres,18.6,1982-03
16059,Most Rainfall in a Day,1982M03,Kilkenny,Millimetres,13.4,1982-03
16060,Most Rainfall in a Day,1982M03,Malin head,Millimetres,23.7,1982-03
16061,Most Rainfall in a Day,1982M03,Mullingar,Millimetres,15.6,1982-03
16062,Most Rainfall in a Day,1982M03,Roches Point,Millimetres,18.3,1982-03
16063,Most Rainfall in a Day,1982M03,Rosslare,Millimetres,18.0,1982-03
16064,Most Rainfall in a Day,1982M03,Shannon airport,Millimetres,12.9,1982-03
16065,Most Rainfall in a Day,1982M04,Belmullet,Millimetres,9.2,1982-04
16066,Most Rainfall in a Day,1982M04,Birr,Millimetres,7.0,1982-04
16067,Most Rainfall in a Day,1982M04,Valentia Observatory,Millimetres,15.6,1982-04
16068,Most Rainfall in a Day,1982M04,Casement,Millimetres,6.9,1982-04
16069,Most Rainfall in a Day,1982M04,Claremorris,Millimetres,9.6,1982-04
16070,Most Rainfall in a Day,1982M04,Clones,Millimetres,5.8,1982-04
16071,Most Rainfall in a Day,1982M04,Cork airport,Millimetres,27.6,1982-04
16072,Most Rainfall in a Day,1982M04,Dublin airport,Millimetres,6.8,1982-04
16073,Most Rainfall in a Day,1982M04,Galway,Millimetres,12.6,1982-04
16074,Most Rainfall in a Day,1982M04,Kilkenny,Millimetres,10.9,1982-04
16075,Most Rainfall in a Day,1982M04,Malin head,Millimetres,5.3,1982-04
16076,Most Rainfall in a Day,1982M04,Mullingar,Millimetres,8.2,1982-04
16077,Most Rainfall in a Day,1982M04,Roches Point,Millimetres,16.6,1982-04
16078,Most Rainfall in a Day,1982M04,Rosslare,Millimetres,12.8,1982-04
16079,Most Rainfall in a Day,1982M04,Shannon airport,Millimetres,7.2,1982-04
16080,Most Rainfall in a Day,1982M05,Belmullet,Millimetres,10.0,1982-05
16081,Most Rainfall in a Day,1982M05,Birr,Millimetres,7.6,1982-05
16082,Most Rainfall in a Day,1982M05,Valentia Observatory,Millimetres,17.7,1982-05
16083,Most Rainfall in a Day,1982M05,Casement,Millimetres,13.3,1982-05
16084,Most Rainfall in a Day,1982M05,Claremorris,Millimetres,18.6,1982-05
16085,Most Rainfall in a Day,1982M05,Clones,Millimetres,10.4,1982-05
16086,Most Rainfall in a Day,1982M05,Cork airport,Millimetres,11.2,1982-05
16087,Most Rainfall in a Day,1982M05,Dublin airport,Millimetres,10.0,1982-05
16088,Most Rainfall in a Day,1982M05,Galway,Millimetres,18.3,1982-05
16089,Most Rainfall in a Day,1982M05,Kilkenny,Millimetres,9.6,1982-05
16090,Most Rainfall in a Day,1982M05,Malin head,Millimetres,14.0,1982-05
16091,Most Rainfall in a Day,1982M05,Mullingar,Millimetres,14.6,1982-05
16092,Most Rainfall in a Day,1982M05,Roches Point,Millimetres,17.0,1982-05
16093,Most Rainfall in a Day,1982M05,Rosslare,Millimetres,13.3,1982-05
16094,Most Rainfall in a Day,1982M05,Shannon airport,Millimetres,10.4,1982-05
16095,Most Rainfall in a Day,1982M06,Belmullet,Millimetres,20.5,1982-06
16096,Most Rainfall in a Day,1982M06,Birr,Millimetres,25.3,1982-06
16097,Most Rainfall in a Day,1982M06,Valentia Observatory,Millimetres,23.0,1982-06
16098,Most Rainfall in a Day,1982M06,Casement,Millimetres,46.2,1982-06
16099,Most Rainfall in a Day,1982M06,Claremorris,Millimetres,29.5,1982-06
16100,Most Rainfall in a Day,1982M06,Clones,Millimetres,16.5,1982-06
16101,Most Rainfall in a Day,1982M06,Cork airport,Millimetres,43.3,1982-06
16102,Most Rainfall in a Day,1982M06,Dublin airport,Millimetres,27.5,1982-06
16103,Most Rainfall in a Day,1982M06,Galway,Millimetres,16.1,1982-06
16104,Most Rainfall in a Day,1982M06,Kilkenny,Millimetres,26.6,1982-06
16105,Most Rainfall in a Day,1982M06,Malin head,Millimetres,27.3,1982-06
16106,Most Rainfall in a Day,1982M06,Mullingar,Millimetres,23.8,1982-06
16107,Most Rainfall in a Day,1982M06,Roches Point,Millimetres,44.5,1982-06
16108,Most Rainfall in a Day,1982M06,Rosslare,Millimetres,32.6,1982-06
16109,Most Rainfall in a Day,1982M06,Shannon airport,Millimetres,26.9,1982-06
16110,Most Rainfall in a Day,1982M07,Belmullet,Millimetres,9.5,1982-07
16111,Most Rainfall in a Day,1982M07,Birr,Millimetres,4.1,1982-07
16112,Most Rainfall in a Day,1982M07,Valentia Observatory,Millimetres,7.1,1982-07
16113,Most Rainfall in a Day,1982M07,Casement,Millimetres,1.8,1982-07
16114,Most Rainfall in a Day,1982M07,Claremorris,Millimetres,2.5,1982-07
16115,Most Rainfall in a Day,1982M07,Clones,Millimetres,3.7,1982-07
16116,Most Rainfall in a Day,1982M07,Cork airport,Millimetres,5.9,1982-07
16117,Most Rainfall in a Day,1982M07,Dublin airport,Millimetres,2.5,1982-07
16118,Most Rainfall in a Day,1982M07,Galway,Millimetres,4.4,1982-07
16119,Most Rainfall in a Day,1982M07,Kilkenny,Millimetres,1.8,1982-07
16120,Most Rainfall in a Day,1982M07,Malin head,Millimetres,5.4,1982-07
16121,Most Rainfall in a Day,1982M07,Mullingar,Millimetres,5.8,1982-07
16122,Most Rainfall in a Day,1982M07,Roches Point,Millimetres,6.6,1982-07
16123,Most Rainfall in a Day,1982M07,Rosslare,Millimetres,8.8,1982-07
16124,Most Rainfall in a Day,1982M07,Shannon airport,Millimetres,6.0,1982-07
16125,Most Rainfall in a Day,1982M08,Belmullet,Millimetres,14.9,1982-08
16126,Most Rainfall in a Day,1982M08,Birr,Millimetres,24.5,1982-08
16127,Most Rainfall in a Day,1982M08,Valentia Observatory,Millimetres,21.3,1982-08
16128,Most Rainfall in a Day,1982M08,Casement,Millimetres,13.1,1982-08
16129,Most Rainfall in a Day,1982M08,Claremorris,Millimetres,20.0,1982-08
16130,Most Rainfall in a Day,1982M08,Clones,Millimetres,12.8,1982-08
16131,Most Rainfall in a Day,1982M08,Cork airport,Millimetres,32.2,1982-08
16132,Most Rainfall in a Day,1982M08,Dublin airport,Millimetres,16.4,1982-08
16133,Most Rainfall in a Day,1982M08,Galway,Millimetres,24.3,1982-08
16134,Most Rainfall in a Day,1982M08,Kilkenny,Millimetres,10.0,1982-08
16135,Most Rainfall in a Day,1982M08,Malin head,Millimetres,26.4,1982-08
16136,Most Rainfall in a Day,1982M08,Mullingar,Millimetres,22.3,1982-08
16137,Most Rainfall in a Day,1982M08,Roches Point,Millimetres,23.1,1982-08
16138,Most Rainfall in a Day,1982M08,Rosslare,Millimetres,11.2,1982-08
16139,Most Rainfall in a Day,1982M08,Shannon airport,Millimetres,14.8,1982-08
16140,Most Rainfall in a Day,1982M09,Belmullet,Millimetres,18.4,1982-09
16141,Most Rainfall in a Day,1982M09,Birr,Millimetres,13.9,1982-09
16142,Most Rainfall in a Day,1982M09,Valentia Observatory,Millimetres,22.4,1982-09
16143,Most Rainfall in a Day,1982M09,Casement,Millimetres,13.4,1982-09
16144,Most Rainfall in a Day,1982M09,Claremorris,Millimetres,20.1,1982-09
16145,Most Rainfall in a Day,1982M09,Clones,Millimetres,12.0,1982-09
16146,Most Rainfall in a Day,1982M09,Cork airport,Millimetres,23.8,1982-09
16147,Most Rainfall in a Day,1982M09,Dublin airport,Millimetres,19.4,1982-09
16148,Most Rainfall in a Day,1982M09,Galway,Millimetres,14.7,1982-09
16149,Most Rainfall in a Day,1982M09,Kilkenny,Millimetres,22.8,1982-09
16150,Most Rainfall in a Day,1982M09,Malin head,Millimetres,17.6,1982-09
16151,Most Rainfall in a Day,1982M09,Mullingar,Millimetres,22.5,1982-09
16152,Most Rainfall in a Day,1982M09,Roches Point,Millimetres,29.7,1982-09
16153,Most Rainfall in a Day,1982M09,Rosslare,Millimetres,25.3,1982-09
16154,Most Rainfall in a Day,1982M09,Shannon airport,Millimetres,20.7,1982-09
16155,Most Rainfall in a Day,1982M10,Belmullet,Millimetres,24.5,1982-10
16156,Most Rainfall in a Day,1982M10,Birr,Millimetres,15.5,1982-10
16157,Most Rainfall in a Day,1982M10,Valentia Observatory,Millimetres,53.9,1982-10
16158,Most Rainfall in a Day,1982M10,Casement,Millimetres,28.3,1982-10
16159,Most Rainfall in a Day,1982M10,Claremorris,Millimetres,21.7,1982-10
16160,Most Rainfall in a Day,1982M10,Clones,Millimetres,14.7,1982-10
16161,Most Rainfall in a Day,1982M10,Cork airport,Millimetres,37.8,1982-10
16162,Most Rainfall in a Day,1982M10,Dublin airport,Millimetres,18.1,1982-10
16163,Most Rainfall in a Day,1982M10,Galway,Millimetres,17.6,1982-10
16164,Most Rainfall in a Day,1982M10,Kilkenny,Millimetres,24.4,1982-10
16165,Most Rainfall in a Day,1982M10,Malin head,Millimetres,16.3,1982-10
16166,Most Rainfall in a Day,1982M10,Mullingar,Millimetres,15.7,1982-10
16167,Most Rainfall in a Day,1982M10,Roches Point,Millimetres,30.9,1982-10
16168,Most Rainfall in a Day,1982M10,Rosslare,Millimetres,30.3,1982-10
16169,Most Rainfall in a Day,1982M10,Shannon airport,Millimetres,16.0,1982-10
16170,Most Rainfall in a Day,1982M11,Belmullet,Millimetres,11.4,1982-11
16171,Most Rainfall in a Day,1982M11,Birr,Millimetres,17.5,1982-11
16172,Most Rainfall in a Day,1982M11,Valentia Observatory,Millimetres,20.5,1982-11
16173,Most Rainfall in a Day,1982M11,Casement,Millimetres,42.9,1982-11
16174,Most Rainfall in a Day,1982M11,Claremorris,Millimetres,19.6,1982-11
16175,Most Rainfall in a Day,1982M11,Clones,Millimetres,24.4,1982-11
16176,Most Rainfall in a Day,1982M11,Cork airport,Millimetres,35.7,1982-11
16177,Most Rainfall in a Day,1982M11,Dublin airport,Millimetres,55.1,1982-11
16178,Most Rainfall in a Day,1982M11,Galway,Millimetres,0.0,1982-11
16179,Most Rainfall in a Day,1982M11,Kilkenny,Millimetres,18.5,1982-11
16180,Most Rainfall in a Day,1982M11,Malin head,Millimetres,12.9,1982-11
16181,Most Rainfall in a Day,1982M11,Mullingar,Millimetres,17.0,1982-11
16182,Most Rainfall in a Day,1982M11,Roches Point,Millimetres,28.5,1982-11
16183,Most Rainfall in a Day,1982M11,Rosslare,Millimetres,37.3,1982-11
16184,Most Rainfall in a Day,1982M11,Shannon airport,Millimetres,20.6,1982-11
16185,Most Rainfall in a Day,1982M12,Belmullet,Millimetres,18.3,1982-12
16186,Most Rainfall in a Day,1982M12,Birr,Millimetres,13.9,1982-12
16187,Most Rainfall in a Day,1982M12,Valentia Observatory,Millimetres,30.1,1982-12
16188,Most Rainfall in a Day,1982M12,Casement,Millimetres,17.7,1982-12
16189,Most Rainfall in a Day,1982M12,Claremorris,Millimetres,22.9,1982-12
16190,Most Rainfall in a Day,1982M12,Clones,Millimetres,13.4,1982-12
16191,Most Rainfall in a Day,1982M12,Cork airport,Millimetres,32.8,1982-12
16192,Most Rainfall in a Day,1982M12,Dublin airport,Millimetres,14.0,1982-12
16193,Most Rainfall in a Day,1982M12,Galway,Millimetres,16.0,1982-12
16194,Most Rainfall in a Day,1982M12,Kilkenny,Millimetres,10.9,1982-12
16195,Most Rainfall in a Day,1982M12,Malin head,Millimetres,16.6,1982-12
16196,Most Rainfall in a Day,1982M12,Mullingar,Millimetres,13.8,1982-12
16197,Most Rainfall in a Day,1982M12,Roches Point,Millimetres,19.1,1982-12
16198,Most Rainfall in a Day,1982M12,Rosslare,Millimetres,16.1,1982-12
16199,Most Rainfall in a Day,1982M12,Shannon airport,Millimetres,26.3,1982-12
16200,Most Rainfall in a Day,1983M01,Belmullet,Millimetres,21.7,1983-01
16201,Most Rainfall in a Day,1983M01,Birr,Millimetres,12.8,1983-01
16202,Most Rainfall in a Day,1983M01,Valentia Observatory,Millimetres,39.9,1983-01
16203,Most Rainfall in a Day,1983M01,Casement,Millimetres,9.4,1983-01
16204,Most Rainfall in a Day,1983M01,Claremorris,Millimetres,15.3,1983-01
16205,Most Rainfall in a Day,1983M01,Clones,Millimetres,9.9,1983-01
16206,Most Rainfall in a Day,1983M01,Cork airport,Millimetres,20.6,1983-01
16207,Most Rainfall in a Day,1983M01,Dublin airport,Millimetres,13.5,1983-01
16208,Most Rainfall in a Day,1983M01,Galway,Millimetres,26.1,1983-01
16209,Most Rainfall in a Day,1983M01,Kilkenny,Millimetres,18.4,1983-01
16210,Most Rainfall in a Day,1983M01,Malin head,Millimetres,15.9,1983-01
16211,Most Rainfall in a Day,1983M01,Mullingar,Millimetres,16.5,1983-01
16212,Most Rainfall in a Day,1983M01,Roches Point,Millimetres,18.6,1983-01
16213,Most Rainfall in a Day,1983M01,Rosslare,Millimetres,14.3,1983-01
16214,Most Rainfall in a Day,1983M01,Shannon airport,Millimetres,23.3,1983-01
16215,Most Rainfall in a Day,1983M02,Belmullet,Millimetres,9.4,1983-02
16216,Most Rainfall in a Day,1983M02,Birr,Millimetres,11.0,1983-02
16217,Most Rainfall in a Day,1983M02,Valentia Observatory,Millimetres,8.1,1983-02
16218,Most Rainfall in a Day,1983M02,Casement,Millimetres,12.5,1983-02
16219,Most Rainfall in a Day,1983M02,Claremorris,Millimetres,11.0,1983-02
16220,Most Rainfall in a Day,1983M02,Clones,Millimetres,9.7,1983-02
16221,Most Rainfall in a Day,1983M02,Cork airport,Millimetres,48.2,1983-02
16222,Most Rainfall in a Day,1983M02,Dublin airport,Millimetres,8.3,1983-02
16223,Most Rainfall in a Day,1983M02,Galway,Millimetres,13.6,1983-02
16224,Most Rainfall in a Day,1983M02,Kilkenny,Millimetres,22.9,1983-02
16225,Most Rainfall in a Day,1983M02,Malin head,Millimetres,8.8,1983-02
16226,Most Rainfall in a Day,1983M02,Mullingar,Millimetres,11.2,1983-02
16227,Most Rainfall in a Day,1983M02,Roches Point,Millimetres,40.2,1983-02
16228,Most Rainfall in a Day,1983M02,Rosslare,Millimetres,24.2,1983-02
16229,Most Rainfall in a Day,1983M02,Shannon airport,Millimetres,28.8,1983-02
16230,Most Rainfall in a Day,1983M03,Belmullet,Millimetres,10.5,1983-03
16231,Most Rainfall in a Day,1983M03,Birr,Millimetres,11.4,1983-03
16232,Most Rainfall in a Day,1983M03,Valentia Observatory,Millimetres,30.5,1983-03
16233,Most Rainfall in a Day,1983M03,Casement,Millimetres,10.6,1983-03
16234,Most Rainfall in a Day,1983M03,Claremorris,Millimetres,11.8,1983-03
16235,Most Rainfall in a Day,1983M03,Clones,Millimetres,16.5,1983-03
16236,Most Rainfall in a Day,1983M03,Cork airport,Millimetres,20.9,1983-03
16237,Most Rainfall in a Day,1983M03,Dublin airport,Millimetres,8.0,1983-03
16238,Most Rainfall in a Day,1983M03,Galway,Millimetres,11.8,1983-03
16239,Most Rainfall in a Day,1983M03,Kilkenny,Millimetres,11.6,1983-03
16240,Most Rainfall in a Day,1983M03,Malin head,Millimetres,18.6,1983-03
16241,Most Rainfall in a Day,1983M03,Mullingar,Millimetres,11.8,1983-03
16242,Most Rainfall in a Day,1983M03,Roches Point,Millimetres,13.3,1983-03
16243,Most Rainfall in a Day,1983M03,Rosslare,Millimetres,8.8,1983-03
16244,Most Rainfall in a Day,1983M03,Shannon airport,Millimetres,7.4,1983-03
16245,Most Rainfall in a Day,1983M04,Belmullet,Millimetres,8.0,1983-04
16246,Most Rainfall in a Day,1983M04,Birr,Millimetres,13.5,1983-04
16247,Most Rainfall in a Day,1983M04,Valentia Observatory,Millimetres,16.7,1983-04
16248,Most Rainfall in a Day,1983M04,Casement,Millimetres,22.9,1983-04
16249,Most Rainfall in a Day,1983M04,Claremorris,Millimetres,16.9,1983-04
16250,Most Rainfall in a Day,1983M04,Clones,Millimetres,6.5,1983-04
16251,Most Rainfall in a Day,1983M04,Cork airport,Millimetres,18.8,1983-04
16252,Most Rainfall in a Day,1983M04,Dublin airport,Millimetres,15.7,1983-04
16253,Most Rainfall in a Day,1983M04,Galway,Millimetres,10.3,1983-04
16254,Most Rainfall in a Day,1983M04,Kilkenny,Millimetres,16.6,1983-04
16255,Most Rainfall in a Day,1983M04,Malin head,Millimetres,9.7,1983-04
16256,Most Rainfall in a Day,1983M04,Mullingar,Millimetres,18.7,1983-04
16257,Most Rainfall in a Day,1983M04,Roches Point,Millimetres,13.6,1983-04
16258,Most Rainfall in a Day,1983M04,Rosslare,Millimetres,17.9,1983-04
16259,Most Rainfall in a Day,1983M04,Shannon airport,Millimetres,8.8,1983-04
16260,Most Rainfall in a Day,1983M05,Belmullet,Millimetres,10.9,1983-05
16261,Most Rainfall in a Day,1983M05,Birr,Millimetres,18.2,1983-05
16262,Most Rainfall in a Day,1983M05,Valentia Observatory,Millimetres,17.6,1983-05
16263,Most Rainfall in a Day,1983M05,Casement,Millimetres,26.4,1983-05
16264,Most Rainfall in a Day,1983M05,Claremorris,Millimetres,13.3,1983-05
16265,Most Rainfall in a Day,1983M05,Clones,Millimetres,10.5,1983-05
16266,Most Rainfall in a Day,1983M05,Cork airport,Millimetres,14.7,1983-05
16267,Most Rainfall in a Day,1983M05,Dublin airport,Millimetres,30.0,1983-05
16268,Most Rainfall in a Day,1983M05,Galway,Millimetres,13.7,1983-05
16269,Most Rainfall in a Day,1983M05,Kilkenny,Millimetres,12.6,1983-05
16270,Most Rainfall in a Day,1983M05,Malin head,Millimetres,19.1,1983-05
16271,Most Rainfall in a Day,1983M05,Mullingar,Millimetres,13.7,1983-05
16272,Most Rainfall in a Day,1983M05,Roches Point,Millimetres,13.2,1983-05
16273,Most Rainfall in a Day,1983M05,Rosslare,Millimetres,27.2,1983-05
16274,Most Rainfall in a Day,1983M05,Shannon airport,Millimetres,13.4,1983-05
16275,Most Rainfall in a Day,1983M06,Belmullet,Millimetres,8.5,1983-06
